defPath	resolver	raw	cdnKey	status
apps/shared/tcg-core/cards/definitions/imprint/iron_lion.ts	assetUrl	art/cards/imprint/iron_lion_t4.webp	art/cards/imprint/iron_lion_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/iron_lion.ts	assetUrl	art/cards/imprint/iron_lion_t5.webp	art/cards/imprint/iron_lion_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/locke.ts	assetUrl	art/cards/imprint/locke_t1.webp	art/cards/imprint/locke_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/locke.ts	assetUrl	art/cards/imprint/locke_t2.webp	art/cards/imprint/locke_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/locke.ts	assetUrl	art/cards/imprint/locke_t3.webp	art/cards/imprint/locke_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/locke.ts	assetUrl	art/cards/imprint/locke_t4.webp	art/cards/imprint/locke_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/locke.ts	assetUrl	art/cards/imprint/locke_t5.webp	art/cards/imprint/locke_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_architect.ts	assetUrl	art/cards/imprint/architect_t1.webp	art/cards/imprint/architect_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_architect.ts	assetUrl	art/cards/imprint/architect_t2.webp	art/cards/imprint/architect_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_architect.ts	assetUrl	art/cards/imprint/architect_t3.webp	art/cards/imprint/architect_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_architect.ts	assetUrl	art/cards/imprint/architect_t4.webp	art/cards/imprint/architect_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_architect.ts	assetUrl	art/cards/imprint/architect_t5.webp	art/cards/imprint/architect_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_collector.ts	assetUrl	art/cards/imprint/collector_t1.webp	art/cards/imprint/collector_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_collector.ts	assetUrl	art/cards/imprint/collector_t2.webp	art/cards/imprint/collector_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_collector.ts	assetUrl	art/cards/imprint/collector_t3.webp	art/cards/imprint/collector_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_collector.ts	assetUrl	art/cards/imprint/collector_t4.webp	art/cards/imprint/collector_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_collector.ts	assetUrl	art/cards/imprint/collector_t5.webp	art/cards/imprint/collector_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_detective.ts	assetUrl	art/cards/imprint/detective_t1.webp	art/cards/imprint/detective_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_detective.ts	assetUrl	art/cards/imprint/detective_t2.webp	art/cards/imprint/detective_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_detective.ts	assetUrl	art/cards/imprint/detective_t3.webp	art/cards/imprint/detective_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_detective.ts	assetUrl	art/cards/imprint/detective_t4.webp	art/cards/imprint/detective_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_detective.ts	assetUrl	art/cards/imprint/detective_t5.webp	art/cards/imprint/detective_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_dreamer.ts	assetUrl	art/cards/imprint/dreamer_t1.webp	art/cards/imprint/dreamer_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_dreamer.ts	assetUrl	art/cards/imprint/dreamer_t2.webp	art/cards/imprint/dreamer_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_dreamer.ts	assetUrl	art/cards/imprint/dreamer_t3.webp	art/cards/imprint/dreamer_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_dreamer.ts	assetUrl	art/cards/imprint/dreamer_t4.webp	art/cards/imprint/dreamer_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_dreamer.ts	assetUrl	art/cards/imprint/dreamer_t5.webp	art/cards/imprint/dreamer_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_engineer.ts	assetUrl	art/cards/imprint/engineer_t1.webp	art/cards/imprint/engineer_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_engineer.ts	assetUrl	art/cards/imprint/engineer_t2.webp	art/cards/imprint/engineer_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_engineer.ts	assetUrl	art/cards/imprint/engineer_t3.webp	art/cards/imprint/engineer_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_engineer.ts	assetUrl	art/cards/imprint/engineer_t4.webp	art/cards/imprint/engineer_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_engineer.ts	assetUrl	art/cards/imprint/engineer_t5.webp	art/cards/imprint/engineer_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_enigma.ts	assetUrl	art/cards/imprint/enigma_t1.webp	art/cards/imprint/enigma_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_enigma.ts	assetUrl	art/cards/imprint/enigma_t2.webp	art/cards/imprint/enigma_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_enigma.ts	assetUrl	art/cards/imprint/enigma_t3.webp	art/cards/imprint/enigma_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_enigma.ts	assetUrl	art/cards/imprint/enigma_t4.webp	art/cards/imprint/enigma_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_enigma.ts	assetUrl	art/cards/imprint/enigma_t5.webp	art/cards/imprint/enigma_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_human.ts	assetUrl	art/cards/imprint/human_t1.webp	art/cards/imprint/human_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_human.ts	assetUrl	art/cards/imprint/human_t2.webp	art/cards/imprint/human_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_human.ts	assetUrl	art/cards/imprint/human_t3.webp	art/cards/imprint/human_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_human.ts	assetUrl	art/cards/imprint/human_t4.webp	art/cards/imprint/human_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_human.ts	assetUrl	art/cards/imprint/human_t5.webp	art/cards/imprint/human_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_jailer.ts	assetUrl	art/cards/imprint/jailer_t1.webp	art/cards/imprint/jailer_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_jailer.ts	assetUrl	art/cards/imprint/jailer_t2.webp	art/cards/imprint/jailer_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_jailer.ts	assetUrl	art/cards/imprint/jailer_t3.webp	art/cards/imprint/jailer_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_jailer.ts	assetUrl	art/cards/imprint/jailer_t4.webp	art/cards/imprint/jailer_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_jailer.ts	assetUrl	art/cards/imprint/jailer_t5.webp	art/cards/imprint/jailer_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_necromancer.ts	assetUrl	art/cards/imprint/necromancer_t1.webp	art/cards/imprint/necromancer_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_necromancer.ts	assetUrl	art/cards/imprint/necromancer_t2.webp	art/cards/imprint/necromancer_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_necromancer.ts	assetUrl	art/cards/imprint/necromancer_t3.webp	art/cards/imprint/necromancer_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_necromancer.ts	assetUrl	art/cards/imprint/necromancer_t4.webp	art/cards/imprint/necromancer_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_necromancer.ts	assetUrl	art/cards/imprint/necromancer_t5.webp	art/cards/imprint/necromancer_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_oracle.ts	assetUrl	art/cards/imprint/oracle_t1.webp	art/cards/imprint/oracle_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_oracle.ts	assetUrl	art/cards/imprint/oracle_t2.webp	art/cards/imprint/oracle_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_oracle.ts	assetUrl	art/cards/imprint/oracle_t3.webp	art/cards/imprint/oracle_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_oracle.ts	assetUrl	art/cards/imprint/oracle_t4.webp	art/cards/imprint/oracle_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_oracle.ts	assetUrl	art/cards/imprint/oracle_t5.webp	art/cards/imprint/oracle_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_source.ts	assetUrl	art/cards/imprint/source_t1.webp	art/cards/imprint/source_t1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_source.ts	assetUrl	art/cards/imprint/source_t2.webp	art/cards/imprint/source_t2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_source.ts	assetUrl	art/cards/imprint/source_t3.webp	art/cards/imprint/source_t3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_source.ts	assetUrl	art/cards/imprint/source_t4.webp	art/cards/imprint/source_t4.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/imprint/the_source.ts	assetUrl	art/cards/imprint/source_t5.webp	art/cards/imprint/source_t5.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/gen_insurgency.ts	assetUrl	art/cards/gen_insurgency.webp	art/cards/gen_insurgency.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_blast_003_strafe_runner.ts	assetUrl	art/cards/insurgency/strafe_runner.webp	art/cards/insurgency/strafe_runner.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_002_agent_zero.ts	assetUrl	art/cards/s1_char_002.webp	art/cards/s1_char_002.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_010_iron_lion.ts	assetUrl	art/cards/s1_char_010.webp	art/cards/s1_char_010.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_011_jericho_jones.ts	assetUrl	art/cards/s1_char_011.webp	art/cards/s1_char_011.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_012_kael.ts	assetUrl	art/cards/s1_char_012.webp	art/cards/s1_char_012.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_026_the_engineer.ts	assetUrl	art/cards/s1_char_026.webp	art/cards/s1_char_026.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_028_the_eyes.ts	assetUrl	art/cards/s1_char_028.webp	art/cards/s1_char_028.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_031_the_hierophant.ts	assetUrl	art/cards/s1_char_031.webp	art/cards/s1_char_031.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_040_the_nomad.ts	assetUrl	art/cards/s1_char_040.webp	art/cards/s1_char_040.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_041_the_oracle.ts	assetUrl	art/cards/s1_char_041.webp	art/cards/s1_char_041.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_044_the_recruiter.ts	assetUrl	art/cards/s1_char_044.webp	art/cards/s1_char_044.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_047_the_shadow_tongue.ts	assetUrl	art/cards/s1_char_047.webp	art/cards/s1_char_047.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_105_iron_lion.ts	assetUrl	art/cards/s1_char_105.webp	art/cards/s1_char_105.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_106_wraith_calder.ts	assetUrl	art/cards/s1_char_106.webp	art/cards/s1_char_106.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_107_signal_operative.ts	assetUrl	art/cards/s1_char_107.webp	art/cards/s1_char_107.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_108_guerrilla_cell.ts	assetUrl	art/cards/s1_char_108.webp	art/cards/s1_char_108.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_char_202_saboteur.ts	assetUrl	art/cards/s1_char_202.webp	art/cards/s1_char_202.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_curve_004_cell_decoy.ts	assetUrl	art/cards/insurgency/cell_decoy.webp	art/cards/insurgency/cell_decoy.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_curve_009_trench_sergeant.ts	assetUrl	art/cards/insurgency/trench_sergeant.webp	art/cards/insurgency/trench_sergeant.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_005_cell_runner.ts	assetUrl	art/cards/s1_pack_005.webp	art/cards/s1_pack_005.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_008_dead_signal_burst.ts	assetUrl	art/cards/s1_pack_008.webp	art/cards/s1_pack_008.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_009_covert_operative.ts	assetUrl	art/cards/s1_pack_009.webp	art/cards/s1_pack_009.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_010_signal_repeater.ts	assetUrl	art/cards/s1_pack_010.webp	art/cards/s1_pack_010.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_011_insurgent_commander.ts	assetUrl	art/cards/s1_pack_011.webp	art/cards/s1_pack_011.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_012_rebel_arsenal.ts	assetUrl	art/cards/s1_pack_012.webp	art/cards/s1_pack_012.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_013_liberation_protocol.ts	assetUrl	art/cards/s1_pack_013.webp	art/cards/s1_pack_013.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_014_agent_zero_reborn.ts	assetUrl	art/cards/s1_pack_014.webp	art/cards/s1_pack_014.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_cosm_trail_fire.ts	assetUrl	art/cards/s1_pack_cosm_trail_fire.webp	art/cards/s1_pack_cosm_trail_fire.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_id_kael_recruiter.ts	assetUrl	art/cards/s1_pack_id_kael_recruiter.webp	art/cards/s1_pack_id_kael_recruiter.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_pet_flicker_imp_1.ts	assetUrl	art/cards/s1_pack_pet_flicker_imp_1.webp	art/cards/s1_pack_pet_flicker_imp_1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_pet_flicker_imp_2.ts	assetUrl	art/cards/s1_pack_pet_flicker_imp_2.webp	art/cards/s1_pack_pet_flicker_imp_2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_pet_flicker_imp_3.ts	assetUrl	art/cards/s1_pack_pet_flicker_imp_3.webp	art/cards/s1_pack_pet_flicker_imp_3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_pet_spore_fungus_1.ts	assetUrl	art/cards/s1_pack_pet_spore_fungus_1.webp	art/cards/s1_pack_pet_spore_fungus_1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_pet_spore_fungus_2.ts	assetUrl	art/cards/s1_pack_pet_spore_fungus_2.webp	art/cards/s1_pack_pet_spore_fungus_2.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_pack_pet_spore_fungus_3.ts	assetUrl	art/cards/s1_pack_pet_spore_fungus_3.webp	art/cards/s1_pack_pet_spore_fungus_3.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_resurrect_003_ghost_cell_runner.ts	assetUrl	art/cards/insurgency/ghost_cell_runner.webp	art/cards/insurgency/ghost_cell_runner.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_reward_campaign_defiance.ts	assetUrl	art/cards/s1_reward_campaign_defiance.webp	art/cards/s1_reward_campaign_defiance.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_reward_class_spy.ts	assetUrl	art/cards/s1_reward_class_spy.webp	art/cards/s1_reward_class_spy.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_reward_companion_zero.ts	assetUrl	art/cards/s1_reward_companion_zero.webp	art/cards/s1_reward_companion_zero.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_reward_crew_mission.ts	assetUrl	art/cards/s1_reward_crew_mission.webp	art/cards/s1_reward_crew_mission.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_reward_eidolon_echo.ts	assetUrl	art/cards/s1_reward_eidolon_echo.webp	art/cards/s1_reward_eidolon_echo.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_reward_guild_recruit.ts	assetUrl	art/cards/s1_reward_guild_recruit.webp	art/cards/s1_reward_guild_recruit.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_reward_trade_insurgency.ts	assetUrl	art/cards/s1_reward_trade_insurgency.webp	art/cards/s1_reward_trade_insurgency.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_reward_vote_t1_defiance.ts	assetUrl	art/cards/s1_reward_vote_t1_defiance.webp	art/cards/s1_reward_vote_t1_defiance.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_song_091_i_love_war.ts	assetUrl	art/cards/s1_song_091.webp	art/cards/s1_song_091.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_104_signal_intercept.ts	assetUrl	art/cards/s1_spell_104.webp	art/cards/s1_spell_104.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_105_guerrilla_strike.ts	assetUrl	art/cards/s1_spell_105.webp	art/cards/s1_spell_105.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_106_encrypted_broadcast.ts	assetUrl	art/cards/s1_spell_106.webp	art/cards/s1_spell_106.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_107_dead_frequency_jam.ts	assetUrl	art/cards/s1_spell_107.webp	art/cards/s1_spell_107.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_206_supply_drop.ts	assetUrl	art/cards/s1_spell_206.webp	art/cards/s1_spell_206.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_207_ambush_protocol.ts	assetUrl	art/cards/s1_spell_207.webp	art/cards/s1_spell_207.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_208_rebel_yell.ts	assetUrl	art/cards/s1_spell_208.webp	art/cards/s1_spell_208.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_209_safe_house.ts	assetUrl	art/cards/s1_spell_209.webp	art/cards/s1_spell_209.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_210_intel_leak.ts	assetUrl	art/cards/s1_spell_210.webp	art/cards/s1_spell_210.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_spell_211_scorched_earth.ts	assetUrl	art/cards/s1_spell_211.webp	art/cards/s1_spell_211.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/insurgency/s1_zeal_003_oath_keeper.ts	assetUrl	art/cards/insurgency/oath_keeper.webp	art/cards/insurgency/oath_keeper.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/burnt_card_placeholder.ts	assetUrl	art/cards/neutral/the_burnt_card.webp	art/cards/neutral/the_burnt_card.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/cut_the_threads.webp	art/cards/neutral/cut_the_threads.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/tidewall.webp	art/cards/neutral/tidewall.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/witness_whose_time_has_come.webp	art/cards/neutral/witness_whose_time_has_come.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/honor_guard.webp	art/cards/neutral/honor_guard.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/wolfpack_initiate.webp	art/cards/neutral/wolfpack_initiate.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/phoenix_cadre.webp	art/cards/neutral/phoenix_cadre.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/the_reading_room.webp	art/cards/neutral/the_reading_room.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/the_watchtowers_eye.webp	art/cards/neutral/the_watchtowers_eye.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/the_hospitality_officer.webp	art/cards/neutral/the_hospitality_officer.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/engine_demo_cards.ts	assetUrl	art/cards/neutral/the_anchor_of_kael.webp	art/cards/neutral/the_anchor_of_kael.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/gen_game_master_original.ts	assetUrl	art/cards/neutral/the_game_master.webp	art/cards/neutral/the_game_master.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/gen_neutral.ts	assetUrl	art/cards/gen_neutral.webp	art/cards/gen_neutral.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/gen_programmer.ts	assetUrl	art/cards/neutral/the_programmer.webp	art/cards/neutral/the_programmer.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/gen_seer.ts	assetUrl	art/cards/neutral/the_seer_visiting_fellow.webp	art/cards/neutral/the_seer_visiting_fellow.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/house_oath_titles.ts	assetUrl	art/cards/neutral/the_sworn_pen.webp	art/cards/neutral/the_sworn_pen.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/house_oath_titles.ts	assetUrl	art/cards/neutral/witness_of_the_quiet_year.webp	art/cards/neutral/witness_of_the_quiet_year.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_char_004_ambassador_veron.ts	assetUrl	art/cards/s1_char_004.webp	art/cards/s1_char_004.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_char_086_wandering_merchant.ts	assetUrl	art/cards/s1_char_086.webp	art/cards/s1_char_086.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_char_087_scrapyard_golem.ts	assetUrl	art/cards/s1_char_087.webp	art/cards/s1_char_087.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_char_088_field_medic.ts	assetUrl	art/cards/s1_char_088.webp	art/cards/s1_char_088.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_char_089_courier_sprite.ts	assetUrl	art/cards/s1_char_089.webp	art/cards/s1_char_089.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_char_090_hired_blade.ts	assetUrl	art/cards/s1_char_090.webp	art/cards/s1_char_090.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_char_091_border_scout.ts	assetUrl	art/cards/s1_char_091.webp	art/cards/s1_char_091.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_char_092_ruin_stalker.ts	assetUrl	art/cards/s1_char_092.webp	art/cards/s1_char_092.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_char_093_ironclad_veteran.ts	assetUrl	art/cards/s1_char_093.webp	art/cards/s1_char_093.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_008_caravan_outrider.ts	assetUrl	art/cards/s1_pack_008.webp	art/cards/s1_pack_008.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_043_void_crystal.ts	assetUrl	art/cards/s1_pack_043.webp	art/cards/s1_pack_043.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_044_ark_defender.ts	assetUrl	art/cards/s1_pack_044.webp	art/cards/s1_pack_044.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_045_universal_adapter.ts	assetUrl	art/cards/s1_pack_045.webp	art/cards/s1_pack_045.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_046_dimensional_rift.ts	assetUrl	art/cards/s1_pack_046.webp	art/cards/s1_pack_046.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_047_emergency_protocol.ts	assetUrl	art/cards/s1_pack_047.webp	art/cards/s1_pack_047.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_048_elaras_final_gift.ts	assetUrl	art/cards/s1_pack_048.webp	art/cards/s1_pack_048.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_049_the_inception.ts	assetUrl	art/cards/s1_pack_049.webp	art/cards/s1_pack_049.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_cosm_badge_s1.ts	assetUrl	art/cards/s1_pack_cosm_badge_s1.webp	art/cards/s1_pack_cosm_badge_s1.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_cosm_title_echo.ts	assetUrl	art/cards/s1_pack_cosm_title_echo.webp	art/cards/s1_pack_cosm_title_echo.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_id_elara_advocate.ts	assetUrl	art/cards/s1_pack_id_elara_advocate.webp	art/cards/s1_pack_id_elara_advocate.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_id_elara_panoptic.ts	assetUrl	art/cards/s1_pack_id_elara_panoptic.webp	art/cards/s1_pack_id_elara_panoptic.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_id_elara_ship_ai.ts	assetUrl	art/cards/s1_pack_id_elara_ship_ai.webp	art/cards/s1_pack_id_elara_ship_ai.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_id_human_detective.ts	assetUrl	art/cards/s1_pack_id_human_detective.webp	art/cards/s1_pack_id_human_detective.webp	OK_inventory
apps/shared/tcg-core/cards/definitions/neutral/s1_pack_id_human_student.ts	assetUrl	art/cards/s1_pack_id_human_student.webp	art/cards/s1_pack_id_human_student.webp	OK_inventory
